,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
292,443694000,292590011,20000,C10F7,C10F700,Type II diabetes mellitus poorly controlled,2921019012,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
294,443694000,292589019,300,C10F7-1,C10F711,Type II diabetes mellitus - poor control,2921019012,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
296,443694000,84851000006110,800,C1097-1,C109711,Type II diabetes mellitus - poor control,2921019012,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
298,443694000,281171000006119,20000,C1097,C109700,Type II diabetes mellitus uncontrolled,2842387018,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
300,443694000,7281511000006118,20,^ESCTTY728151,NA,Type 2 diabetes mellitus uncontrolled,3321322011,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
302,443694000,84481000006116,1000,C1097-2,C109712,Type 2 diabetes mellitus - poor control,2921019012,NA,32,Type 2 diabetes mellitus - poor control,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
304,444110003,7288191000006110,1,^ESCTTY728819,NA,Type 2 diabetes mellitus well controlled,2967750014,NA,31,Type II diabetes mellitus well controlled (finding),Diabetes Type Two,,['Manchester'],diabetes-type-ii.snomed.txt
305,445353002,7306781000006119,1,^ESCTUN730678,NA,Unstable type II diabetes mellitus,2870782011,NA,27,Brittle type II diabetes mellitus,Diabetes Type Two,,['Manchester'],diabetes-type-ii.snomed.txt
306,445353002,7306751000006110,5,^ESCTBR730675,NA,Brittle type 2 diabetes mellitus,2967761018,NA,27,Brittle type II diabetes mellitus,Diabetes Type Two,,['Manchester'],diabetes-type-ii.snomed.txt
307,472969004,7480661000006114,5000,^ESCTHO748066,NA,H/O diabetes mellitus type 2,2242161000000116,NA,31,H/O: diabetes mellitus type 2,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
308,532411000000102,881451000006113,30000,C1001-99,C100199,Diabetes mellitus -adult onset,881451000006113,NA,32,"Diabetes mellitus, adult onset, with no mention of complication (disorder)",Diabetes,,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
310,703138006,2288071000000116,20000,C10P1-1,C10P111,Type 2 diabetes mellitus in remission,3007259013,NA,32,type ii diabetes mellitus in remission,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
311,703138006,2288061000000111,30000,C10P1,C10P100,Type II diabetes mellitus in remission,3007241010,NA,32,type ii diabetes mellitus in remission,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
312,713702000,7708051000006112,1,^ESCTGA770805,NA,Gastroparesis due to diabetes mellitus type I,3297354019,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
313,713702000,12705071000006113,30,^ESCT1270507,NA,Gastroparesis due to type 1 diabetes mellitus,3297343012,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
314,713702000,299601000000114,7000,C10EQ,C10EQ00,Gastroparesis with type 1 diabetes mellitus,3698406016,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
315,713702000,1667941000000112,400,C10EQ-1,C10EQ11,Type I diabetes mellitus with gastroparesis,3698406016,NA,32,type 1 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
316,713703005,299621000000117,5000,C10FR,C10FR00,Gastroparesis with type 2 diabetes mellitus,3698412014,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
318,713703005,1667921000000117,400,C10FR-1,C10FR11,Type II diabetes mellitus with gastroparesis,3698412014,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
320,713703005,12705081000006111,5,^ESCT1270508,NA,Gastroparesis due to type 2 diabetes mellitus,3297356017,NA,32,type 2 diabetes mellitus with gastroparesis,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
322,713706002,280541000006112,50,C109B,C109B00,Non-insulin dependent diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
324,713706002,914241000006118,1000,C10FB,C10FB00,Polyneuropathy due to type 2 diabetes mellitus,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
326,713706002,914251000006116,40,C10FB-1,C10FB11,Type II diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
328,713706002,84971000006111,20,C109B-1,C109B11,Type II diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
330,713706002,84601000006110,10,C109B-2,C109B12,Type 2 diabetes mellitus with polyneuropathy,3297353013,NA,32,non-insulin dependent diabetes mellitus with polyneuropathy,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
332,719216001,459169018,70,C10FD-1,C10FD11,Hypoglycaemic coma co-occurrent and due to diabetes mellitus type II,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
334,719216001,280511000006113,60,C109D,C109D00,Non-insulin dependent diabetes mellitus with hypoglyca coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
336,719216001,84891000006116,5,C109D-1,C109D11,Type II diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
338,719216001,459167016,200,C10FD,C10FD00,Type 2 diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
340,719216001,84521000006116,30,C109D-2,C109D12,Type 2 diabetes mellitus with hypoglycaemic coma,3316336015,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
342,719216001,14090011000006118,3,^ESCT1409001,NA,Hypoglycaemic coma due to type 2 diabetes mellitus,3873347010,NA,32,Type II diabetes mellitus with hypoglycaemic coma,Diabetes Type Two,,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2 AND snomed_for_LW_codelist_using_Pieta_powerQuery_DiabetesSplitIntoType1or2
344,731000119105,7966691000006116,40,^ESCTCH796669,NA,Chronic kidney disease stage 3 due to type 2 diabetes mellitus,3013103018,NA,32,Chronic kidney disease stage 3 associated with type 2 diabetes mellitus,Diabetes,,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
345,754121000000107,1665721000000112,10000,66At1-1,66At111,Type 2 diabetic dietary review,1665721000000112,NA,1,type ii diabetic dietary review,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
346,754121000000107,1658901000000118,2000000,66At1,66At100,Type II diabetic dietary review,1658901000000118,NA,1,type ii diabetic dietary review,Diabetes Type Two,,['efi'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_DiabetesSplitIntoType1or2
348,781000119106,14094571000006111,1,^ESCT1409457,NA,Neuropathic arthropathy due to type 2 diabetes mellitus,3866399017,NA,32,Neuropathic arthropathy due to type 2 diabetes mellitus,Diabetes,,['Manchester'],diabetes.snomed.txt
350,789569005,13917091000006117,30,^ESCT1391709,NA,Neuropathic ulcer of heel due to type 2 diabetes mellitus,3789783017,NA,32,Neuropathic ulcer of heel due to type 2 diabetes mellitus,Diabetes,,['Manchester'],diabetes.snomed.txt
352,791000119109,7966931000006114,9,^ESCTAN796693,NA,Angina associated with type 2 diabetes mellitus,2967773018,NA,32,Angina associated with type II diabetes mellitus,Diabetes,,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
354,87451000119102,8026031000006115,1,^ESCTHE802603,NA,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,3013150010,NA,31,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus,Diabetes,,['Caliber'],covid_impact_ccu00201_diabetes_England_SNOMEDCT AND covid_impact_ccu00202_diabetes_England_SNOMEDCT AND covid_impact_ccu000_England_diabetes_SNOMEDCT AND carr_diabetes_jQLxtg2Z3zPcXWge5Nv9tU_SNOMEDCT
