,SnomedCTConceptId,medcodeid,Observations,OrigReadCode,CleansedReadCode,Term.x,SnomedDescriptionId,Release,EmisCodeCategoryId,Term.y,Disease,Otherinstructions,origin,Comments
497,31413008,271172011,1000,792y,792y.00,Other specified operations on coronary artery,52509013,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
498,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
499,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
500,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
501,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
502,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
503,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
504,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
505,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
506,31413008,3006261000006110,600,^ESCTOP300626,NA,Operative procedure on coronary artery,2642691017,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
507,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
508,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
509,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
510,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
511,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
512,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
513,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
514,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
515,31413008,250941000006110,100,7929y,7929y00,Other therapeutic transluminal op on coronary artery OS,52509013,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
516,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
517,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
518,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
519,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
520,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
521,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
522,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
523,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
524,31413008,3006281000006117,1,^ESCTCO300628,NA,Coronary artery surgery,52512011,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
525,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
526,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
527,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
528,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
529,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
530,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
531,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
532,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
533,31413008,271149014,700,7929,7929,Other therapeutic transluminal operations on coronary artery,52509013,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
534,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
535,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
536,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
537,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
538,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
539,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
540,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
541,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
542,31413008,271173018,8000,792z,792z.00,Coronary artery operations NOS,484868016,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
543,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
544,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
545,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
546,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
547,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
548,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
549,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
550,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
551,31413008,271136016,10000,7927,7927,Other open operations on coronary artery,52509013,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
552,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
553,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
554,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
555,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
556,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
557,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
558,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
559,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
560,31413008,865171000006113,700,792-99,792..99,Coronary artery operation NOS,8.65171E+14,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
561,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
562,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
563,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
564,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
565,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Other specified operations on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
566,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Repair of coronary artery NEC,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
567,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Other therapeutic transluminal op on coronary artery OS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
568,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Other specified other open operation on coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
569,31413008,250931000006117,200,7929z,7929z00,Other therapeutic transluminal op on coronary artery NOS,52509013,NA,32,Coronary artery operations NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
570,31413008,3006271000006115,3,^ESCTOP300627,NA,Operative procedure on coronary arteries,52509013,NA,32,Other specified repair of coronary artery,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
571,31413008,3006271000006115,3,^ESCTOP300627,NA,Operative procedure on coronary arteries,52509013,NA,32,Coronary artery operations,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
572,31413008,3006271000006115,3,^ESCTOP300627,NA,Operative procedure on coronary arteries,52509013,NA,32,Repair of coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
573,31413008,3006271000006115,3,^ESCTOP300627,NA,Operative procedure on coronary arteries,52509013,NA,32,Other open operation on coronary artery NOS,Coronary Heart Disease AND Ischaemic heart disease,NA,['efi AND Lauren_codelist'],eFI2 SNOMED CT 0.24 Renamed ConditionsPowerQuery_separateOut.csv AND snomed_for_LW_codelist_using_Pieta_powerQuery_separateOut.csv
